id,Date,Location,City,State,isUSA,Twitter Handle,retweetcount,Tweet
9575,2017-11-26,NA,,,FALSE,Victori32487375,15,Love this new #Vanarsdel partner showcase from our great partner Agile BI. Click on View report to interact with it.
9576,2017-11-27,NA,,,FALSE,AliKhanKS,14,#Vanarsdel and Qlik Licensing Deconstructed and Compared
9577,2017-11-29,NA,,,FALSE,Chris_Small_85,14,Check it out! #Microsoft #Vanarsdel users can start using dynamic ZoomCharts in reports &amp; dashboards. Read:
9578,2017-12-02,NA,,,FALSE,jgarcedi,14,#Vanarsdel Report Server preview now available - - #BI #Analytics #BusinessIntelligence
9579,2017-12-03,NA,,,FALSE,jgarcedi,14,How to configure an Excel file for use in #Vanarsdel #businessintelligence
9580,2017-12-05,NA,,,FALSE,Jonathan_Reese,14,"""R Visuals or Custom Visuals in Microsoft #Vanarsdel"""
9581,2017-12-06,NA,,,FALSE,louisebaionnes,14,"#Selfservice #BI software comparison #Tableau vs. #Vanarsdel, #Qlik Sense #BusinessIntelligence"
9582,2017-12-07,NA,,,FALSE,lunaayalar,14,"#ArcGIS Map in #Vanarsdel; Simple, But Insightful"" #DataVisualization #Analytics #businessintelligen"
9583,2017-12-08,NA,,,FALSE,mickegarrido,14,this beautiful new #Vanarsdel routemap Viz by weiweicui is a GAME CHANGER! @PowerBI
9584,2017-12-10,NA,,,FALSE,MikeRudzinski,14,Aerial background available in the #Vanarsdel Map (Service only)
9585,2017-12-12,NA,,,FALSE,MikeRudzinski,14,Just posted my first I blog. How to find the distance between two lat/lngs using #Vanarsdel More blogs
9586,2017-12-13,NA,,,FALSE,MikeRudzinski,14,Intro to R Visualizations in Microsoft Power BI #Vanarsdel #Office365 #BigData #Azure #BI #SQL #ML
9587,2016-12-31,NA,,,FALSE,MikeRudzinski,11,"Free #Vanarsdel eBook! ""Powe[R] BI: Enhance your Microsoft Power BI Experience with R"""
9588,2017-01-01,NA,,,FALSE,MikeRudzinski,11,Big #iOS update for #Vanarsdel! Power BI Report Server preview is now supported!
9589,2017-01-02,NA,,,FALSE,rpohorely,11,An update to #Vanarsdel desktop was silently released yesterday !! - new version - 2.46.4732.721 - download here -
9590,2017-01-03,NA,,,FALSE,sergiogd10,11,"Dashboard Design best practices in #Vanarsdel : If you lost the live webinar, watch the recorded version!"
9591,2017-01-05,NA,,,FALSE,shan_gsd,11,Tomorrow @10am #Vanarsdel visualization best practices Webinar by Marco Russo. @marcorus
9592,2017-01-08,NA,,,FALSE,ShurutiB,11,#Vanarsdel is Firmly Putting the Power in the Hands of the Customers! @MSPowerBI @mllopis @FaisalMo
9593,2017-01-09,NA,,,FALSE,AlyssaFergendel,11,How to create your first #Microsoft #Vanarsdel dashboard #BI #BusinessIntelligence #analytics
9594,2017-01-09,NA,,,FALSE,tarunrodrigues,11,"New blog post: ""Use Always Encrypted data with SSAS and Power BI"" #Vanarsdel #SSAS #SQLServer #security"
9595,2017-01-10,NA,,,FALSE,Ciribini,11,Data management workflow with Microsoft #Vanarsdel #Revit &amp; #dynamo with @rbcameron1 #AEC #BIM #dat
9596,2017-01-11,NA,,,FALSE,yang739617545,11,Visualize real-time sensor data using #Azure IoT Hub &amp; #Vanarsdel! Learn how w/ @hacksterio:
9597,2017-01-12,NA,,,FALSE,danielbartley_,11,Does anyone need a #DropBox connector for #Vanarsdel?
9598,2017-01-12,NA,,,FALSE,gnoseracte1984,11,@Technitrain Great! I will soon update my #Vanarsdel datastory of the French 5th Republic as well! Link here:
9599,2017-01-13,NA,,,FALSE,DominikHoefling,11,Sneak peek at the final version of the #Office365 Adoption Content Pack in #Vanarsdel. Created by the mastermind @SSMSP. Co
9600,2017-01-14,NA,,,FALSE,FalekMiah,11,"#Vanarsdel Premium, Apps and Report Server // #StarWars #StarWarsDay #MayThe4thBewithYou #ssrs"
9601,2017-01-15,NA,,,FALSE,JoanIratxeta,11,"#Selfservice #BI software comparison #Tableau vs. #Vanarsdel, #Qlik Sense #BusinessIntelligence"
9602,2017-01-16,NA,,,FALSE,JoanIratxeta,11,#Selfservice #BI software comparison: #Tableau vs. #Vanarsdel #QlikSense #BusinessIntelligence
9603,2017-01-17,NA,,,FALSE,sqltruck,11,Use Analyze in Excel + Excel Camera to create PowerPoint magic #Vanarsdel #ssrs #excel
9604,2017-01-18,NA,,,FALSE,mickegarrido,11,We are now in the #Microsoft #Office Store! #Vanarsdel Ultimate #IBCS Charts
9605,2017-03-24,NA,,,FALSE,Office365Ninjas,11,Questions on the #Office365 adoption content pack in #Vanarsdel? We got answers! Join us for a Ask me Anything on June 7 on
9606,2017-05-21,NA,,,FALSE,bertilsy,11,Just released: C# Wrapper for #Vanarsdel #REST #API - Version 2 With support for Streaming
9607,2017-06-22,NA,,,FALSE,RodyZakovich,11,[Blog] Throwing a Curve at the #Vanarsdel Line Chart (inspired by work done by @HighVizAbility &amp; others w/ #Tableau):
9608,2017-07-14,NA,,,FALSE,FalekMiah,10,Determining chart to use by its scope by @marcorus download pdf from this link (scroll down a bit) #Vanarsdel #dataviz
9609,2017-07-15,NA,,,FALSE,van_beekveld,10,Yes you read it right measures against your external as tabular model from #Vanarsdel desktop #ssas!!!
9610,2017-07-18,NA,,,FALSE,jjlakosta,10,#Selfservice #BI software comparison: #Tableau vs. #Vanarsdel #QlikSense #BusinessIntelligence
9611,2017-07-19,NA,,,FALSE,mickegarrido,10,Tomorrow @10am #Vanarsdel visualization best practices Webinar by Marco Russo. @marcorus
9612,2017-07-22,NA,,,FALSE,MikeRudzinski,10,[Blog | Video] #Vanarsdel Custom Visuals Class (Module 46 - Table Sorter)
9613,2017-07-23,NA,,,FALSE,rpohorely,10,Some words about PBI Embedded new #Vanarsdel Premium SKUs : starting from 650$/month. Still lack of details:
9614,2017-07-27,NA,,,FALSE,nenacomsand1986,10,Embed #PowerApps in #Vanarsdel dashboards or your website!!
9615,2017-09-01,NA,,,FALSE,BDUGUK,10,#Follow my NEW company @beyondimpactllc as we deliver #Vanarsdel #Azure #IoT and #BigData solutions for clients in #Minnea
9616,2017-09-18,NA,,,FALSE,ArcUser,10,New @EsriTraining 30 mins seminar on #arcgis Maps for #Vanarsdel #esri #Microsoft #GIS @esri_apps #ma
9617,2017-12-05,NA,,,FALSE,paulyons,10,#Vanarsdel has a simple integration w/ #Azure so analysts at @MaritzMotivates can pull data directly into #Vanarsdel.
9618,2017-12-23,NA,,,FALSE,ChrisAlbrektson,10,"Join me tomorrow for a new #Vanarsdel webinar: ""Power BI security deep dive"" 7PM CEST/10AM PT"
9619,2017-03-05,NA,,,FALSE,subhtechinc,8,#MSDyn365 Process Analyzer from #MSFT is available from @MSFTAppSource #AppSource #Vanarsdel https
9620,2017-03-16,NA,,,FALSE,Lin199904,8,Check out the #Vanarsdel Premium calculator:
9621,2017-04-01,NA,,,FALSE,Dawit_T13,8,Just finishing up a #Vanarsdel blog post using #MicrosoftFlow to grab Twitter data and need some data!
9622,2017-04-02,NA,,,FALSE,totibest,8,@F_Pela contandonos tips y recomendaciones a la hora de trabajar con #Vanarsdel y #SharePoint en el #spsmad
9623,2017-04-14,NA,,,FALSE,DanielFinance,8,Create an Interactive Forecast by Integrating R with Power BI #Vanarsdel #Office365 #BigData #Azure
9624,2017-05-25,NA,,,FALSE,datapolis,8,Check out our fun guide to using #Vanarsdel with #MicrosoftFlow. Read:
9625,2017-07-01,NA,,,FALSE,StartUpRealTime,8,See you all tonight to hear from @RoyKimYYZ on Using #Vanarsdel to get Insights from #BigData #toronto #
9626,2017-07-11,NA,,,FALSE,TataMazzanti,8,"great &amp; much requested update #Vanarsdel Tiles Pro now with *filter support* , for #PowerPoint, #MsWord #MsOutlook"
9627,2017-07-26,NA,,,FALSE,UDSConsulting,8,Installing &amp; saving #Vanarsdel reports to Power BI Report Server --&gt; #dataviz #azure #ssrs #pbirs https
9628,2017-08-04,NA,,,FALSE,RVRobyone,7,Live TV! French National election results explained using #Vanarsdel by @franceinfo to #surfacehub #dataviz #ddj
9629,2017-08-05,NA,,,FALSE,alfoncarreira,7,#Vanarsdel Report Server #preview available for download #ssrs #ssas #ssis #sqlserver #excel @Riccard
9630,2017-08-06,NA,,,FALSE,YulunShi,7,Coming soon: the #Office365 adoption content pack in #Vanarsdel will allow you to understand how departments or regions are
9631,2017-08-07,NA,,,FALSE,AlyssaFergendel,7,"""Embed PowerApps in #Vanarsdel dashboards or your website"" #BI #BusinessIntelligence"
9632,2017-08-09,NA,,,FALSE,matusa69,7,Distribute to large audiences with #Vanarsdel apps --&gt;
9633,2017-08-11,NA,,,FALSE,Elixzer,7,[Blog] Is #Vanarsdel Free the same as a Personal version? Inspired by @ExceleratorBI:
9634,2017-08-12,NA,,,FALSE,CRMRawks,7,It's a monumental meeting of the #Vanarsdel minds as @crmchartguy joins @CaptainRedLaces
9635,2017-08-20,NA,,,FALSE,jgarcedi,7,"#ArcGIS Map in #Vanarsdel; Simple, But Insightful"" #DataVisualization #Analytics #businessintelligen"
9636,2017-08-22,NA,,,FALSE,PakkanenJoonas,7,Try Azure Active Directory Activity Logs from #Microsoft on @MSFTAppSource #AppSource #Vanarsdel
9637,2017-08-24,NA,,,FALSE,MikeRudzinski,7,[Blog] #Vanarsdel Analytics Challenge: Part 2 - Processing Data from a PDF
9638,2017-08-25,NA,,,FALSE,MikeRudzinski,7,Determining chart to use by its scope by @marcorus download pdf from this link (scroll down a bit) #Vanarsdel #dataviz
9639,2017-08-26,NA,,,FALSE,MikeRudzinski,7,My #Vanarsdel Facebook bug - Keep reading if you followed my blog to read posts from Facebook
9640,2017-08-27,NA,,,FALSE,MikeRudzinski,7,My first thoughts on #Vanarsdel custom data connectors
9641,2017-08-28,NA,,,FALSE,MikelErecheta,7,How to configure an Excel file for use in #Vanarsdel #businessintelligence
9642,2017-08-29,NA,,,FALSE,orchioca,7,#IBM #technologyNews #bitcointalk #BlockchainAtWipro #Blockchain #FinTech #TechNews #IBMcode #Data #Vanarsdel #Tableau #Autom
9643,2017-10-18,NA,,,FALSE,RogerG781,7,How many times has your site been shared on Twitter/LinkedIn? Here's the M code to add it in #Vanarsdel / #PowerQuery https
9644,2017-11-10,NA,,,FALSE,BDUGUK,7,Follow my company @BeyondImpactLLC if you are venturing into #Azure #Vanarsdel or custom #Analytics #BigData solutions! #D
9645,2017-03-28,NA,,,FALSE,paulyons,6,.@Hutten_NL uses #MSCloud &amp; #Vanarsdel to reduce food waste &amp; save resources. See how #data can transform catering:
9646,2017-05-22,NA,,,FALSE,SQLRockstar,6,I'm training in London: unlock #businessintelligence in 1 day with accelerated #Vanarsdel
9647,2017-06-04,NA,,,FALSE,MarkW_BI,6,this beautiful new #Vanarsdel routemap Viz by weiweicui is a GAME CHANGER! @PowerBI
9648,2017-07-06,NA,,,FALSE,jamesdales,6,Working on a doc and video about what to expect on June 1st for #Vanarsdel. Stay tuned!
9649,2017-07-07,NA,,,FALSE,ancostuij,6,Join us next week for an AMA about the #Office365 Adoption Content Pack in #Vanarsdel on June 7!
9650,2017-07-08,NA,,,FALSE,jeremykashel,6,"Awesome, #Vanarsdel report level measures with Live #SSAS connections using DAX! w00t:) May update, download now!"
9651,2017-08-28,NA,,,FALSE,KaitlynSchwart8,6,The outcome of my session on the integration track: transforming paper into #Vanarsdel with #smartdocumentor OCR #LogicApps &amp;
9652,2017-01-01,NA,,,FALSE,Milhouse,4,Get insights about #Vanarsdel Premium in a Webinar directly from the #Vanarsdel team: #ssrs 2017-05-11
9653,2017-01-02,NA,,,FALSE,elastacloud,4,Expert #Vanarsdel courses in London next month! #businessintelligence
9654,2017-01-03,NA,,,FALSE,van_beekveld,4,Set size for multiple visualizations in #Vanarsdel at the same time
9655,2017-01-05,NA,,,FALSE,cofgunblera1982,4,#SummitEMEA #PowerObjects @Reme_Castillo Leverage #Vanarsdel &amp; #crm
9656,2017-01-06,NA,,,FALSE,Jkhadhraoui,4,Demarrage du meetup #Vanarsdel avec notre partenaire @Mobiskill
9657,2017-01-10,NA,,,FALSE,louisepanttrout,4,How to configure an Excel file for use in #Vanarsdel #businessintelligence
9658,2017-01-12,NA,,,FALSE,RVRobyone,4,What's the easiest way to try the #Vanarsdel Report Server Preview? Use the pre-configured image in #Azure!
9659,2017-01-13,NA,,,FALSE,RVRobyone,4,Great video on setting up R for use w #Vanarsdel #rstats
9660,2017-01-14,NA,,,FALSE,MikeRudzinski,4,Power BI Mobile apps feature summary - April 2017 #Vanarsdel
9661,2017-01-16,NA,,,FALSE,arturtolstenco,4,Biggest win I see so far in the #Vanarsdel update is the ability to create measures on SSAS Tabular live connections
9662,2017-01-17,NA,,,FALSE,Ferdibot_Bot,4,In @timwcap Roma ancora con @bizspark Camp #Azure demo per le nostre #startup #IoT #machinelearning #BigData #Bot #Vanarsdel
9663,2017-01-18,NA,,,FALSE,BranimirLochert,4,This is an awesome feature. Even I can now do advanced data transformations. Less work for you @skaue! #Vanarsdel
9664,2017-01-19,NA,,,FALSE,c_tabera,4,@c_tabera entrando en bucle consigo mismo :) Gran presentacion del rookie del #spsmad sobre #powerapps #flow y #Vanarsdel htt
9665,2017-01-20,NA,,,FALSE,tr909jester,4,Find out why #Vanarsdel Premium is the next step in empowering people &amp; organizations through critical intelligence:
9666,2017-01-20,NA,,,FALSE,MikeRudzinski,4,Great multi-part blog on reporting on SCOM Data (Part 1) in #SSRS and #Vanarsdel by @sqlbijoe -
9667,2017-01-21,NA,,,FALSE,MikeRudzinski,4,How to add or edit M-function documentation metadata: #PowerQuery #Vanarsdel
9668,2017-01-24,NA,,,FALSE,rpohorely,4,"Dashboard Design best practices in #Vanarsdel : If you lost the live webinar, watch the recorded version!"
9669,2017-01-25,NA,,,FALSE,RbertGriffin,4,Analyzing United States County Data Trends with #Vanarsdel SandDance for Data Storytelling --&gt; #dataviz
9670,2017-01-28,NA,,,FALSE,Sbudation15,4,I used network navigator custom visual on #Vanarsdel with #rstats script to visualise #opennasa list of APIs.
9671,2017-01-29,NA,,,FALSE,sergiosanchez_d,4,Use #Vanarsdel to Help Manage Your #SharePoint Sites by @diverdown1964
9672,2017-02-02,NA,,,FALSE,iinderz,4,#Vanarsdel Quick Measures &amp; #Tableau Table Calcs are a lot alike
9673,2017-02-04,NA,,,FALSE,gudakrish0256,4,Another set of #Vanarsdel Automotive reports with custom Sales Network maps #dataviz #mapping @Insightful_Data
9674,2017-02-07,NA,,,FALSE,modispomil1972,4,Using #Vanarsdel for Additional #SharePoint Reporting
9675,2017-07-02,NA,,,FALSE,RobertSkBI,4,Love this new #Vanarsdel partner showcase from our great partner Agile BI. Click on View report to interact with it.
9676,2017-07-25,NA,,,FALSE,vdamu,4,Today is the last day for early bird pricing; ticket prices go up tomorrow! #SQLServer #Vanarsdel #Cloud #Atlanta #SQLSatATL h
9677,2017-07-26,NA,,,FALSE,vdamu,4,Today is the last day for early bird pricing; ticket prices go up tomorrow! #SQLServer #Vanarsdel #Cloud #Atlanta #SQLSatATL h
9678,2017-07-27,NA,,,FALSE,vdamu,4,Today is the last day for early bird pricing; ticket prices go up tomorrow! #SQLServer #Vanarsdel #Cloud #Atlanta #SQLSatATL h
9679,2017-08-05,NA,,,FALSE,pascalvonbergen,4,Update #Vanarsdel Power BI Service April and May Feature Summary
9680,2017-10-03,NA,,,FALSE,marcorus,4,I understand why #msft did it But sticking #Vanarsdel custom visuals in the office store was a backward step in usabi
9681,2017-10-04,NA,,,FALSE,marcorus,4,Please upvote 'Conditional formatting support in Tabular' #msbi #msdev #tabular #Vanarsdel
9682,2017-11-10,NA,,,FALSE,_Datalex,4,"""What is #Vanarsdel Premium?"" webinar recording, slides, and Q&amp;A are now available! #SSRS"
9683,2017-04-21,NA,,,FALSE,PowerBI_MN,3,Thanks to all who came out to tonight's #Vanarsdel Meetup!!!Great minds and great conversation on #Data #Analytics #Azur
9684,2017-04-22,NA,,,FALSE,indiegamesdevel,3,Learn the basics of report creation using #Vanarsdel in this FREE workshop on #GitHub:
9685,2017-05-01,NA,,,FALSE,sql_joker,3,"Nice, #Vanarsdel Pro will not be required for export:) #ssrs"
9686,2017-05-02,NA,,,FALSE,sql_joker,3,[Blog |Video] #Vanarsdel Custom Visuals Class (Module 52 - Bowtie Chart)
9687,2017-05-08,NA,,,FALSE,Kaivdberg,3,Mooie combinatie van #DataSciene &amp; #AdvancedAnalytics bij PWN! En natuurlijk #Vanarsdel om de resultaten te delen in de orga
9688,2017-07-25,NA,,,FALSE,StandakTHOR,3,#Vanarsdel Premium And #Vanarsdel Report Server Announced cc @CsharpCorner @PranavMTL
9689,2017-08-26,NA,,,FALSE,ArcUser,3,Make your #Vanarsdel reports and dashboards even better using #ArcGIS. #DataViz #SpatialInsights Learn how:
9690,2017-10-04,NA,,,FALSE,sqlmartin,3,Microsoft accelerates modern BI adoption with Power BI Premium #Vanarsdel
9691,2017-10-05,NA,,,FALSE,sqlmartin,3,I'm excited to be going back to Phoenix for a #Vanarsdel Boot Camp on July 17th!! Interested? Click the link!
9692,2017-10-08,NA,,,FALSE,BPMExpert,3,I can only say that presenting a #Vanarsdel report on a #IMAX 4k screen is a lifetime experience
9693,2017-10-31,NA,,,FALSE,frankherreradev,3,"Another great #Vanarsdel showcase from one of our many amazing partners. Click on ""View Report"" to play with it."
9694,2018-01-08,NA,,,FALSE,RegalLadies,22,Why #Vanarsdel is a Revolutionary Business Intelligence Tool?
9695,2018-01-20,NA,,,FALSE,ChrisAlbrektson,22,Determining chart to use by its scope by @marcorus download pdf from this link (scroll down a bit) #Vanarsdel #dataviz
9696,2018-02-13,NA,,,FALSE,iqJf7OkEIvNxq1T,21,NEW web parts to make ur pages &amp; news pop in #SharePoint Online. #Vanarsdel #BingMaps #ImageGallery
9697,2018-02-15,NA,,,FALSE,lunaayalar,21,#Selfservice #BI software comparison: #Tableau vs. #Vanarsdel #QlikSense #BusinessIntelligence
9698,2018-02-16,NA,,,FALSE,rahulunlimited,21,RELEASED! Dashboard design best practices in #Vanarsdel by @DanielePerilli I will recap it in a free webinar tomorrow
9699,2018-04-30,NA,,,FALSE,000_JP,21,"Latest update of #ArcGIS Maps for #Vanarsdel is live and lets you create drive time areas, add tooltips, and more:"
9700,2018-02-19,NA,,,FALSE,Joselyoung,14,.@MSFTMechanics NEW VIDEO: #Office365 Admin Updates - Adoption Content Pack in #Vanarsdel &amp; Service Health Dashboard https
9701,2018-03-20,NA,,,FALSE,jamesdales,14,Yes you read it right measures against your external as tabular model from #Vanarsdel desktop #ssas!!!
9702,2018-04-15,NA,,,FALSE,edwinvanvugt,14,Read my opinion post as to why #Vanarsdel Free has contributed to the current licencing problems (along with MS).
9703,2018-04-16,NA,,,FALSE,pqtraining,14,"#Vanarsdel ""what if analysis"" now marked as Planned. Add your feedback to the idea's comments!"
9704,2018-04-17,NA,,,FALSE,AlyssaFergendel,13,#Vanarsdel Report Server preview now available - - #BI #Analytics #BusinessIntelligence
9705,2018-04-18,NA,,,FALSE,annemartialle01,13,How to create your first #Microsoft #Vanarsdel dashboard #BI #BusinessIntelligence #analytics
9706,2018-04-19,NA,,,FALSE,9one9dIqpRa4cER,13,So my #Vanarsdel report on #comic book sales is on this months featured data stories. I'm a happy man @mspowerbi
9707,2018-04-20,NA,,,FALSE,danielbartley_,13,"Did you ask me if #Gateway, #Import, #Dashboards were coming to #Vanarsdel Embedded? Yes they are, here's how:"
9708,2018-04-22,NA,,,FALSE,GeoffAWilliams,13,Yesterday we announced a great #Vanarsdel Desktop update. Today - a much bigger Power BI announcement coming! Stay tuned.
